% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 17.00 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 600.000 000 Hz, 10.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:54:11 -0400
% Time (s), Channel A (V)
-5.9438400000e-03, 9.9902300793e-01
-5.9424480000e-03, 9.9902300793e-01
-5.9410560000e-03, 9.9658040889e-01
-5.9396640000e-03, 9.9658040889e-01
-5.9382720000e-03, 9.9658040889e-01
-5.9368800000e-03, 9.9413780984e-01
-5.9354880000e-03, 9.8925261176e-01
-5.9340960000e-03, 9.9169521080e-01
-5.9327040000e-03, 9.9169521080e-01
-5.9313120000e-03, 9.8925261176e-01
-5.9299200000e-03, 9.9169521080e-01
-5.9285280000e-03, 9.9169521080e-01
-5.9271360000e-03, 9.8681001272e-01
-5.9257440000e-03, 9.8681001272e-01
-5.9243520000e-03, 9.8192481464e-01
-5.9229600000e-03, 9.8436741368e-01
-5.9215680000e-03, 9.8436741368e-01
-5.9201760000e-03, 9.8192481464e-01
-5.9187840000e-03, 9.8192481464e-01
-5.9173920000e-03, 9.8192481464e-01
-5.9160000000e-03, 9.7948221560e-01
-5.9146080000e-03, 9.7703961655e-01
-5.9132160000e-03, 9.7215441847e-01
-5.9118240000e-03, 9.7215441847e-01
-5.9104320000e-03, 9.6971181943e-01
-5.9090400000e-03, 9.6726922039e-01
-5.9076480000e-03, 9.6726922039e-01
-5.9062560000e-03, 9.6726922039e-01
-5.9048640000e-03, 9.6726922039e-01
-5.9034720000e-03, 9.5994142327e-01
-5.9020800000e-03, 9.6238402231e-01
-5.9006880000e-03, 9.5261362614e-01
-5.8992960000e-03, 9.5749882422e-01
-5.8979040000e-03, 9.5261362614e-01
-5.8965120000e-03, 9.5261362614e-01
-5.8951200000e-03, 9.5261362614e-01
-5.8937280000e-03, 9.5017102710e-01
-5.8923360000e-03, 9.4284322998e-01
-5.8909440000e-03, 9.4528582902e-01
-5.8895520000e-03, 9.4284322998e-01
-5.8881600000e-03, 9.3795803189e-01
-5.8867680000e-03, 9.3795803189e-01
-5.8853760000e-03, 9.3551543285e-01
-5.8839840000e-03, 9.3063023477e-01
-5.8825920000e-03, 9.2818763573e-01
-5.8812000000e-03, 9.2818763573e-01
-5.8798080000e-03, 9.2330243764e-01
-5.8784160000e-03, 9.2085983860e-01
-5.8770240000e-03, 9.1841723956e-01
-5.8756320000e-03, 9.1597464052e-01
-5.8742400000e-03, 9.0864684340e-01
-5.8728480000e-03, 9.0864684340e-01
-5.8714560000e-03, 9.0864684340e-01
-5.8700640000e-03, 9.0376164531e-01
-5.8686720000e-03, 8.9887644723e-01
-5.8672800000e-03, 8.9887644723e-01
-5.8658880000e-03, 8.9399124915e-01
-5.8644960000e-03, 8.8666345202e-01
-5.8631040000e-03, 8.8910605107e-01
-5.8617120000e-03, 8.8666345202e-01
-5.8603200000e-03, 8.8177825394e-01
-5.8589280000e-03, 8.7689305586e-01
-5.8575360000e-03, 8.7689305586e-01
-5.8561440000e-03, 8.7200785778e-01
-5.8547520000e-03, 8.6468006065e-01
-5.8533600000e-03, 8.6468006065e-01
-5.8519680000e-03, 8.5979486257e-01
-5.8505760000e-03, 8.5490966449e-01
-5.8491840000e-03, 8.5002446640e-01
-5.8477920000e-03, 8.5002446640e-01
-5.8464000000e-03, 8.4513926832e-01
-5.8450080000e-03, 8.4269666928e-01
-5.8436160000e-03, 8.3781147120e-01
-5.8422240000e-03, 8.3536887215e-01
-5.8408320000e-03, 8.3292627311e-01
-5.8394400000e-03, 8.2804107503e-01
-5.8380480000e-03, 8.2071327791e-01
-5.8366560000e-03, 8.1827067886e-01
-5.8352640000e-03, 8.1582807982e-01
-5.8338720000e-03, 8.1338548078e-01
-5.8324800000e-03, 8.0605768366e-01
-5.8310880000e-03, 8.0117248558e-01
-5.8296960000e-03, 8.0117248558e-01
-5.8283040000e-03, 7.8895949037e-01
-5.8269120000e-03, 7.9140208941e-01
-5.8255200000e-03, 7.8651689133e-01
-5.8241280000e-03, 7.8163169324e-01
-5.8227360000e-03, 7.7674649516e-01
-5.8213440000e-03, 7.7186129708e-01
-5.8199520000e-03, 7.6941869804e-01
-5.8185600000e-03, 7.6453349995e-01
-5.8171680000e-03, 7.5964830187e-01
-5.8157760000e-03, 7.5720570283e-01
-5.8143840000e-03, 7.4987790571e-01
-5.8129920000e-03, 7.4743530666e-01
-5.8116000000e-03, 7.4499270762e-01
-5.8102080000e-03, 7.3766491050e-01
-5.8088160000e-03, 7.3277971242e-01
-5.8074240000e-03, 7.3277971242e-01
-5.8060320000e-03, 7.2789451433e-01
-5.8046400000e-03, 7.2300931625e-01
-5.8032480000e-03, 7.1568151913e-01
-5.8018560000e-03, 7.1323892009e-01
-5.8004640000e-03, 7.0835372200e-01
-5.7990720000e-03, 7.0346852392e-01
-5.7976800000e-03, 6.9858332584e-01
-5.7962880000e-03, 6.9369812775e-01
-5.7948960000e-03, 6.8881292967e-01
-5.7935040000e-03, 6.8637033063e-01
-5.7921120000e-03, 6.7659993446e-01
-5.7907200000e-03, 6.7415733542e-01
-5.7893280000e-03, 6.7171473638e-01
-5.7879360000e-03, 6.6682953830e-01
-5.7865440000e-03, 6.6438693926e-01
-5.7851520000e-03, 6.5950174117e-01
-5.7837600000e-03, 6.5217394405e-01
-5.7823680000e-03, 6.4973134501e-01
-5.7809760000e-03, 6.4484614693e-01
-5.7795840000e-03, 6.3996094884e-01
-5.7781920000e-03, 6.3751834980e-01
-5.7768000000e-03, 6.3263315172e-01
-5.7754080000e-03, 6.2774795364e-01
-5.7740160000e-03, 6.2286275555e-01
-5.7726240000e-03, 6.1797755747e-01
-5.7712320000e-03, 6.1309235939e-01
-5.7698400000e-03, 6.0820716131e-01
-5.7684480000e-03, 6.0576456226e-01
-5.7670560000e-03, 5.9599416610e-01
-5.7656640000e-03, 5.9355156706e-01
-5.7642720000e-03, 5.9355156706e-01
-5.7628800000e-03, 5.8378117089e-01
-5.7614880000e-03, 5.8378117089e-01
-5.7600960000e-03, 5.8133857185e-01
-5.7587040000e-03, 5.7156817568e-01
-5.7573120000e-03, 5.7156817568e-01
-5.7559200000e-03, 5.6668297760e-01
-5.7545280000e-03, 5.6424037856e-01
-5.7531360000e-03, 5.5935518048e-01
-5.7517440000e-03, 5.5446998239e-01
-5.7503520000e-03, 5.5202738335e-01
-5.7489600000e-03, 5.4714218527e-01
-5.7475680000e-03, 5.4225698719e-01
-5.7461760000e-03, 5.3981438815e-01
-5.7447840000e-03, 5.3492919006e-01
-5.7433920000e-03, 5.3248659102e-01
-5.7420000000e-03, 5.2515879390e-01
-5.7406080000e-03, 5.2271619486e-01
-5.7392160000e-03, 5.2271619486e-01
-5.7378240000e-03, 5.1783099677e-01
-5.7364320000e-03, 5.1294579869e-01
-5.7350400000e-03, 5.0806060061e-01
-5.7336480000e-03, 5.0806060061e-01
-5.7322560000e-03, 5.0317540253e-01
-5.7308640000e-03, 5.0073280348e-01
-5.7294720000e-03, 4.9829020444e-01
-5.7280800000e-03, 4.9340500636e-01
-5.7266880000e-03, 4.8851980828e-01
-5.7252960000e-03, 4.8851980828e-01
-5.7239040000e-03, 4.8607720924e-01
-5.7225120000e-03, 4.8119201115e-01
-5.7211200000e-03, 4.7874941211e-01
-5.7197280000e-03, 4.7874941211e-01
-5.7183360000e-03, 4.7386421403e-01
-5.7169440000e-03, 4.6897901595e-01
-5.7155520000e-03, 4.6653641691e-01
-5.7141600000e-03, 4.6897901595e-01
-5.7127680000e-03, 4.6409381786e-01
-5.7113760000e-03, 4.6165121882e-01
-5.7099840000e-03, 4.6165121882e-01
-5.7085920000e-03, 4.5676602074e-01
-5.7072000000e-03, 4.5676602074e-01
-5.7058080000e-03, 4.5432342170e-01
-5.7044160000e-03, 4.5188082266e-01
-5.7030240000e-03, 4.4943822362e-01
-5.7016320000e-03, 4.4699562457e-01
-5.7002400000e-03, 4.4455302553e-01
-5.6988480000e-03, 4.4455302553e-01
-5.6974560000e-03, 4.3966782745e-01
-5.6960640000e-03, 4.4211042649e-01
-5.6946720000e-03, 4.4211042649e-01
-5.6932800000e-03, 4.3966782745e-01
-5.6918880000e-03, 4.3722522841e-01
-5.6904960000e-03, 4.3478262937e-01
-5.6891040000e-03, 4.3478262937e-01
-5.6877120000e-03, 4.3234003033e-01
-5.6863200000e-03, 4.3234003033e-01
-5.6849280000e-03, 4.3478262937e-01
-5.6835360000e-03, 4.3234003033e-01
-5.6821440000e-03, 4.2989743128e-01
-5.6807520000e-03, 4.2989743128e-01
-5.6793600000e-03, 4.2989743128e-01
-5.6779680000e-03, 4.2989743128e-01
-5.6765760000e-03, 4.2989743128e-01
-5.6751840000e-03, 4.3234003033e-01
-5.6737920000e-03, 4.2989743128e-01
-5.6724000000e-03, 4.2989743128e-01
-5.6710080000e-03, 4.3234003033e-01
-5.6696160000e-03, 4.2989743128e-01
-5.6682240000e-03, 4.2501223320e-01
-5.6668320000e-03, 4.3234003033e-01
-5.6654400000e-03, 4.3234003033e-01
-5.6640480000e-03, 4.3234003033e-01
-5.6626560000e-03, 4.3234003033e-01
-5.6612640000e-03, 4.3722522841e-01
-5.6598720000e-03, 4.3478262937e-01
-5.6584800000e-03, 4.3478262937e-01
-5.6570880000e-03, 4.3966782745e-01
-5.6556960000e-03, 4.3722522841e-01
-5.6543040000e-03, 4.3722522841e-01
-5.6529120000e-03, 4.4211042649e-01
-5.6515200000e-03, 4.4211042649e-01
-5.6501280000e-03, 4.3966782745e-01
-5.6487360000e-03, 4.4699562457e-01
-5.6473440000e-03, 4.4699562457e-01
-5.6459520000e-03, 4.4699562457e-01
-5.6445600000e-03, 4.4943822362e-01
-5.6431680000e-03, 4.5432342170e-01
-5.6417760000e-03, 4.4943822362e-01
-5.6403840000e-03, 4.5676602074e-01
-5.6389920000e-03, 4.5920861978e-01
-5.6376000000e-03, 4.5920861978e-01
-5.6362080000e-03, 4.6409381786e-01
-5.6348160000e-03, 4.6653641691e-01
-5.6334240000e-03, 4.6653641691e-01
-5.6320320000e-03, 4.7142161499e-01
-5.6306400000e-03, 4.7630681307e-01
-5.6292480000e-03, 4.7874941211e-01
-5.6278560000e-03, 4.7874941211e-01
-5.6264640000e-03, 4.8363461019e-01
-5.6250720000e-03, 4.8607720924e-01
-5.6236800000e-03, 4.9340500636e-01
-5.6222880000e-03, 4.9096240732e-01
-5.6208960000e-03, 5.0073280348e-01
-5.6195040000e-03, 5.0317540253e-01
-5.6181120000e-03, 5.0561800157e-01
-5.6167200000e-03, 5.1050319965e-01
-5.6153280000e-03, 5.1050319965e-01
-5.6139360000e-03, 5.1538839773e-01
-5.6125440000e-03, 5.2027359582e-01
-5.6111520000e-03, 5.2515879390e-01
-5.6097600000e-03, 5.2515879390e-01
-5.6083680000e-03, 5.3248659102e-01
-5.6069760000e-03, 5.3737178911e-01
-5.6055840000e-03, 5.3981438815e-01
-5.6041920000e-03, 5.4714218527e-01
-5.6028000000e-03, 5.4958478431e-01
-5.6014080000e-03, 5.5446998239e-01
-5.6000160000e-03, 5.5446998239e-01
-5.5986240000e-03, 5.6424037856e-01
-5.5972320000e-03, 5.6912557664e-01
-5.5958400000e-03, 5.7156817568e-01
-5.5944480000e-03, 5.7889597281e-01
-5.5930560000e-03, 5.8133857185e-01
-5.5916640000e-03, 5.8622376993e-01
-5.5902720000e-03, 5.9355156706e-01
-5.5888800000e-03, 5.9843676514e-01
-5.5874880000e-03, 6.0332196322e-01
-5.5860960000e-03, 6.0576456226e-01
-5.5847040000e-03, 6.0820716131e-01
-5.5833120000e-03, 6.1553495843e-01
-5.5819200000e-03, 6.2286275555e-01
-5.5805280000e-03, 6.2774795364e-01
-5.5791360000e-03, 6.3507575076e-01
-5.5777440000e-03, 6.3996094884e-01
-5.5763520000e-03, 6.4484614693e-01
-5.5749600000e-03, 6.4484614693e-01
-5.5735680000e-03, 6.5461654309e-01
-5.5721760000e-03, 6.5705914213e-01
-5.5707840000e-03, 6.6438693926e-01
-5.5693920000e-03, 6.7171473638e-01
-5.5680000000e-03, 6.7904253351e-01
-5.5666080000e-03, 6.8392773159e-01
-5.5652160000e-03, 6.8881292967e-01
-5.5638240000e-03, 6.8881292967e-01
-5.5624320000e-03, 7.0102592488e-01
-5.5610400000e-03, 7.0591112296e-01
-5.5596480000e-03, 7.1323892009e-01
-5.5582560000e-03, 7.1812411817e-01
-5.5568640000e-03, 7.2056671721e-01
-5.5554720000e-03, 7.2789451433e-01
-5.5540800000e-03, 7.3522231146e-01
-5.5526880000e-03, 7.4010750954e-01
-5.5512960000e-03, 7.4499270762e-01
-5.5499040000e-03, 7.4987790571e-01
-5.5485120000e-03, 7.5720570283e-01
-5.5471200000e-03, 7.6453349995e-01
-5.5457280000e-03, 7.6941869804e-01
-5.5443360000e-03, 7.7674649516e-01
-5.5429440000e-03, 7.7918909420e-01
-5.5415520000e-03, 7.8651689133e-01
-5.5401600000e-03, 7.9384468845e-01
-5.5387680000e-03, 7.9872988653e-01
-5.5373760000e-03, 8.0850028270e-01
-5.5359840000e-03, 8.0850028270e-01
-5.5345920000e-03, 8.1827067886e-01
-5.5332000000e-03, 8.2071327791e-01
-5.5318080000e-03, 8.2804107503e-01
-5.5304160000e-03, 8.3048367407e-01
-5.5290240000e-03, 8.4025407024e-01
-5.5276320000e-03, 8.4269666928e-01
-5.5262400000e-03, 8.5002446640e-01
-5.5248480000e-03, 8.5490966449e-01
-5.5234560000e-03, 8.6223746161e-01
-5.5220640000e-03, 8.6956525873e-01
-5.5206720000e-03, 8.7200785778e-01
-5.5192800000e-03, 8.7933565490e-01
-5.5178880000e-03, 8.8177825394e-01
-5.5164960000e-03, 8.9154865011e-01
-5.5151040000e-03, 8.9643384819e-01
-5.5137120000e-03, 9.0376164531e-01
-5.5123200000e-03, 9.1108944244e-01
-5.5109280000e-03, 9.1353204148e-01
-5.5095360000e-03, 9.1841723956e-01
-5.5081440000e-03, 9.2330243764e-01
-5.5067520000e-03, 9.2818763573e-01
-5.5053600000e-03, 9.3307283381e-01
-5.5039680000e-03, 9.4284322998e-01
-5.5025760000e-03, 9.4772842806e-01
-5.5011840000e-03, 9.5261362614e-01
-5.4997920000e-03, 9.5261362614e-01
-5.4984000000e-03, 9.6238402231e-01
-5.4970080000e-03, 9.6726922039e-01
-5.4956160000e-03, 9.7459701751e-01
-5.4942240000e-03, 9.7459701751e-01
-5.4928320000e-03, 9.8192481464e-01
-5.4914400000e-03, 9.8192481464e-01
-5.4900480000e-03, 9.9169521080e-01
-5.4886560000e-03, 9.9658040889e-01
-5.4872640000e-03, 1.0014656070e+00
-5.4858720000e-03, 1.0039082060e+00
-5.4844800000e-03, 1.0087934041e+00
-5.4830880000e-03, 1.0161212012e+00
-5.4816960000e-03, 1.0210063993e+00
-5.4803040000e-03, 1.0258915974e+00
-5.4789120000e-03, 1.0307767955e+00
-5.4775200000e-03, 1.0332193945e+00
-5.4761280000e-03, 1.0381045926e+00
-5.4747360000e-03, 1.0429897907e+00
-5.4733440000e-03, 1.0478749888e+00
-5.4719520000e-03, 1.0527601868e+00
-5.4705600000e-03, 1.0576453849e+00
-5.4691680000e-03, 1.0576453849e+00
-5.4677760000e-03, 1.0625305830e+00
-5.4663840000e-03, 1.0674157811e+00
-5.4649920000e-03, 1.0723009792e+00
-5.4636000000e-03, 1.0747435782e+00
-5.4622080000e-03, 1.0796287763e+00
-5.4608160000e-03, 1.0796287763e+00
-5.4594240000e-03, 1.0820713753e+00
-5.4580320000e-03, 1.0869565734e+00
-5.4566400000e-03, 1.0967269696e+00
-5.4552480000e-03, 1.0991695686e+00
-5.4538560000e-03, 1.0967269696e+00
-5.4524640000e-03, 1.1064973657e+00
-5.4510720000e-03, 1.1089399648e+00
-5.4496800000e-03, 1.1138251629e+00
-5.4482880000e-03, 1.1138251629e+00
-5.4468960000e-03, 1.1187103610e+00
-5.4455040000e-03, 1.1235955590e+00
-5.4441120000e-03, 1.1211529600e+00
-5.4427200000e-03, 1.1260381581e+00
-5.4413280000e-03, 1.1260381581e+00
-5.4399360000e-03, 1.1309233562e+00
-5.4385440000e-03, 1.1382511533e+00
-5.4371520000e-03, 1.1358085542e+00
-5.4357600000e-03, 1.1406937523e+00
-5.4343680000e-03, 1.1455789504e+00
-5.4329760000e-03, 1.1455789504e+00
-5.4315840000e-03, 1.1504641485e+00
-5.4301920000e-03, 1.1504641485e+00
-5.4288000000e-03, 1.1553493466e+00
-5.4274080000e-03, 1.1577919456e+00
-5.4260160000e-03, 1.1602345447e+00
-5.4246240000e-03, 1.1602345447e+00
-5.4232320000e-03, 1.1602345447e+00
-5.4218400000e-03, 1.1602345447e+00
-5.4204480000e-03, 1.1626771437e+00
-5.4190560000e-03, 1.1700049408e+00
-5.4176640000e-03, 1.1700049408e+00
-5.4162720000e-03, 1.1773327379e+00
-5.4148800000e-03, 1.1748901389e+00
-5.4134880000e-03, 1.1773327379e+00
-5.4120960000e-03, 1.1797753370e+00
-5.4107040000e-03, 1.1797753370e+00
-5.4093120000e-03, 1.1797753370e+00
-5.4079200000e-03, 1.1846605351e+00
-5.4065280000e-03, 1.1846605351e+00
-5.4051360000e-03, 1.1871031341e+00
-5.4037440000e-03, 1.1846605351e+00
-5.4023520000e-03, 1.1846605351e+00
-5.4009600000e-03, 1.1895457332e+00
-5.3995680000e-03, 1.1895457332e+00
-5.3981760000e-03, 1.1895457332e+00
-5.3967840000e-03, 1.1895457332e+00
-5.3953920000e-03, 1.1919883322e+00
-5.3940000000e-03, 1.1944309312e+00
-5.3926080000e-03, 1.1944309312e+00
-5.3912160000e-03, 1.1968735303e+00
-5.3898240000e-03, 1.1944309312e+00
-5.3884320000e-03, 1.1993161293e+00
-5.3870400000e-03, 1.1968735303e+00
-5.3856480000e-03, 1.2017587284e+00
-5.3842560000e-03, 1.1993161293e+00
-5.3828640000e-03, 1.1993161293e+00
-5.3814720000e-03, 1.2017587284e+00
-5.3800800000e-03, 1.2017587284e+00
-5.3786880000e-03, 1.2017587284e+00
-5.3772960000e-03, 1.2017587284e+00
-5.3759040000e-03, 1.1993161293e+00
-5.3745120000e-03, 1.2017587284e+00
-5.3731200000e-03, 1.1993161293e+00
-5.3717280000e-03, 1.2017587284e+00
-5.3703360000e-03, 1.1993161293e+00
-5.3689440000e-03, 1.2017587284e+00
-5.3675520000e-03, 1.1993161293e+00
-5.3661600000e-03, 1.2017587284e+00
-5.3647680000e-03, 1.2042013274e+00
-5.3633760000e-03, 1.2017587284e+00
-5.3619840000e-03, 1.2017587284e+00
-5.3605920000e-03, 1.1968735303e+00
-5.3592000000e-03, 1.2017587284e+00
-5.3578080000e-03, 1.1993161293e+00
-5.3564160000e-03, 1.2017587284e+00
-5.3550240000e-03, 1.1968735303e+00
-5.3536320000e-03, 1.1993161293e+00
-5.3522400000e-03, 1.2017587284e+00
-5.3508480000e-03, 1.1944309312e+00
-5.3494560000e-03, 1.1993161293e+00
-5.3480640000e-03, 1.1944309312e+00
-5.3466720000e-03, 1.1968735303e+00
-5.3452800000e-03, 1.1968735303e+00
-5.3438880000e-03, 1.1968735303e+00
-5.3424960000e-03, 1.1944309312e+00
-5.3411040000e-03, 1.1919883322e+00
-5.3397120000e-03, 1.1895457332e+00
-5.3383200000e-03, 1.1919883322e+00
-5.3369280000e-03, 1.1919883322e+00
-5.3355360000e-03, 1.1919883322e+00
-5.3341440000e-03, 1.1919883322e+00
-5.3327520000e-03, 1.1895457332e+00
-5.3313600000e-03, 1.1871031341e+00
-5.3299680000e-03, 1.1871031341e+00
-5.3285760000e-03, 1.1846605351e+00
-5.3271840000e-03, 1.1797753370e+00
-5.3257920000e-03, 1.1822179360e+00
-5.3244000000e-03, 1.1846605351e+00
-5.3230080000e-03, 1.1822179360e+00
-5.3216160000e-03, 1.1773327379e+00
-5.3202240000e-03, 1.1797753370e+00
-5.3188320000e-03, 1.1773327379e+00
-5.3174400000e-03, 1.1773327379e+00
-5.3160480000e-03, 1.1724475399e+00
-5.3146560000e-03, 1.1748901389e+00
-5.3132640000e-03, 1.1724475399e+00
-5.3118720000e-03, 1.1675623418e+00
-5.3104800000e-03, 1.1675623418e+00
-5.3090880000e-03, 1.1675623418e+00
-5.3076960000e-03, 1.1700049408e+00
-5.3063040000e-03, 1.1626771437e+00
-5.3049120000e-03, 1.1626771437e+00
-5.3035200000e-03, 1.1651197427e+00
-5.3021280000e-03, 1.1626771437e+00
-5.3007360000e-03, 1.1553493466e+00
-5.2993440000e-03, 1.1602345447e+00
-5.2979520000e-03, 1.1577919456e+00
-5.2965600000e-03, 1.1577919456e+00
-5.2951680000e-03, 1.1553493466e+00
-5.2937760000e-03, 1.1529067475e+00
-5.2923840000e-03, 1.1529067475e+00
-5.2909920000e-03, 1.1480215495e+00
-5.2896000000e-03, 1.1480215495e+00
-5.2882080000e-03, 1.1480215495e+00
-5.2868160000e-03, 1.1406937523e+00
-5.2854240000e-03, 1.1431363514e+00
-5.2840320000e-03, 1.1382511533e+00
-5.2826400000e-03, 1.1406937523e+00
-5.2812480000e-03, 1.1382511533e+00
-5.2798560000e-03, 1.1382511533e+00
-5.2784640000e-03, 1.1382511533e+00
-5.2770720000e-03, 1.1309233562e+00
-5.2756800000e-03, 1.1309233562e+00
-5.2742880000e-03, 1.1284807571e+00
-5.2728960000e-03, 1.1260381581e+00
-5.2715040000e-03, 1.1260381581e+00
-5.2701120000e-03, 1.1235955590e+00
-5.2687200000e-03, 1.1211529600e+00
-5.2673280000e-03, 1.1211529600e+00
-5.2659360000e-03, 1.1162677619e+00
-5.2645440000e-03, 1.1187103610e+00
-5.2631520000e-03, 1.1162677619e+00
-5.2617600000e-03, 1.1162677619e+00
-5.2603680000e-03, 1.1113825638e+00
-5.2589760000e-03, 1.1113825638e+00
-5.2575840000e-03, 1.1113825638e+00
-5.2561920000e-03, 1.1113825638e+00
-5.2548000000e-03, 1.1089399648e+00
-5.2534080000e-03, 1.1089399648e+00
-5.2520160000e-03, 1.1064973657e+00
-5.2506240000e-03, 1.1016121677e+00
-5.2492320000e-03, 1.1016121677e+00
-5.2478400000e-03, 1.0991695686e+00
-5.2464480000e-03, 1.0942843705e+00
-5.2450560000e-03, 1.0967269696e+00
-5.2436640000e-03, 1.0942843705e+00
-5.2422720000e-03, 1.0893991725e+00
-5.2408800000e-03, 1.0918417715e+00
-5.2394880000e-03, 1.0893991725e+00
-5.2380960000e-03, 1.0918417715e+00
-5.2367040000e-03, 1.0893991725e+00
-5.2353120000e-03, 1.0845139744e+00
-5.2339200000e-03, 1.0796287763e+00
-5.2325280000e-03, 1.0845139744e+00
-5.2311360000e-03, 1.0796287763e+00
-5.2297440000e-03, 1.0796287763e+00
-5.2283520000e-03, 1.0796287763e+00
-5.2269600000e-03, 1.0796287763e+00
-5.2255680000e-03, 1.0747435782e+00
-5.2241760000e-03, 1.0723009792e+00
-5.2227840000e-03, 1.0698583801e+00
-5.2213920000e-03, 1.0723009792e+00
-5.2200000000e-03, 1.0698583801e+00
-5.2186080000e-03, 1.0674157811e+00
-5.2172160000e-03, 1.0674157811e+00
-5.2158240000e-03, 1.0674157811e+00
-5.2144320000e-03, 1.0674157811e+00
-5.2130400000e-03, 1.0649731820e+00
-5.2116480000e-03, 1.0625305830e+00
-5.2102560000e-03, 1.0649731820e+00
-5.2088640000e-03, 1.0600879840e+00
-5.2074720000e-03, 1.0600879840e+00
-5.2060800000e-03, 1.0576453849e+00
-5.2046880000e-03, 1.0576453849e+00
-5.2032960000e-03, 1.0552027859e+00
-5.2019040000e-03, 1.0552027859e+00
-5.2005120000e-03, 1.0527601868e+00
-5.1991200000e-03, 1.0527601868e+00
-5.1977280000e-03, 1.0527601868e+00
-5.1963360000e-03, 1.0503175878e+00
-5.1949440000e-03, 1.0454323897e+00
-5.1935520000e-03, 1.0503175878e+00
-5.1921600000e-03, 1.0478749888e+00
-5.1907680000e-03, 1.0478749888e+00
-5.1893760000e-03, 1.0454323897e+00
-5.1879840000e-03, 1.0478749888e+00
-5.1865920000e-03, 1.0478749888e+00
-5.1852000000e-03, 1.0454323897e+00
-5.1838080000e-03, 1.0429897907e+00
-5.1824160000e-03, 1.0381045926e+00
-5.1810240000e-03, 1.0429897907e+00
-5.1796320000e-03, 1.0429897907e+00
-5.1782400000e-03, 1.0405471916e+00
-5.1768480000e-03, 1.0405471916e+00
-5.1754560000e-03, 1.0381045926e+00
-5.1740640000e-03, 1.0356619935e+00
-5.1726720000e-03, 1.0381045926e+00
-5.1712800000e-03, 1.0381045926e+00
-5.1698880000e-03, 1.0405471916e+00
-5.1684960000e-03, 1.0381045926e+00
-5.1671040000e-03, 1.0332193945e+00
-5.1657120000e-03, 1.0381045926e+00
-5.1643200000e-03, 1.0332193945e+00
-5.1629280000e-03, 1.0356619935e+00
-5.1615360000e-03, 1.0356619935e+00
-5.1601440000e-03, 1.0381045926e+00
-5.1587520000e-03, 1.0356619935e+00
-5.1573600000e-03, 1.0356619935e+00
-5.1559680000e-03, 1.0356619935e+00
-5.1545760000e-03, 1.0332193945e+00
-5.1531840000e-03, 1.0356619935e+00
-5.1517920000e-03, 1.0356619935e+00
-5.1504000000e-03, 1.0356619935e+00
-5.1490080000e-03, 1.0356619935e+00
-5.1476160000e-03, 1.0332193945e+00
-5.1462240000e-03, 1.0356619935e+00
-5.1448320000e-03, 1.0307767955e+00
-5.1434400000e-03, 1.0332193945e+00
-5.1420480000e-03, 1.0356619935e+00
-5.1406560000e-03, 1.0356619935e+00
-5.1392640000e-03, 1.0356619935e+00
-5.1378720000e-03, 1.0381045926e+00
-5.1364800000e-03, 1.0381045926e+00
-5.1350880000e-03, 1.0381045926e+00
-5.1336960000e-03, 1.0405471916e+00
-5.1323040000e-03, 1.0381045926e+00
-5.1309120000e-03, 1.0381045926e+00
-5.1295200000e-03, 1.0381045926e+00
-5.1281280000e-03, 1.0381045926e+00
-5.1267360000e-03, 1.0381045926e+00
-5.1253440000e-03, 1.0405471916e+00
-5.1239520000e-03, 1.0429897907e+00
-5.1225600000e-03, 1.0429897907e+00
-5.1211680000e-03, 1.0405471916e+00
-5.1197760000e-03, 1.0405471916e+00
-5.1183840000e-03, 1.0381045926e+00
-5.1169920000e-03, 1.0478749888e+00
-5.1156000000e-03, 1.0405471916e+00
-5.1142080000e-03, 1.0478749888e+00
-5.1128160000e-03, 1.0454323897e+00
-5.1114240000e-03, 1.0478749888e+00
-5.1100320000e-03, 1.0503175878e+00
-5.1086400000e-03, 1.0478749888e+00
-5.1072480000e-03, 1.0527601868e+00
-5.1058560000e-03, 1.0503175878e+00
-5.1044640000e-03, 1.0552027859e+00
-5.1030720000e-03, 1.0527601868e+00
-5.1016800000e-03, 1.0576453849e+00
-5.1002880000e-03, 1.0576453849e+00
-5.0988960000e-03, 1.0576453849e+00
-5.0975040000e-03, 1.0576453849e+00
-5.0961120000e-03, 1.0649731820e+00
-5.0947200000e-03, 1.0649731820e+00
-5.0933280000e-03, 1.0674157811e+00
-5.0919360000e-03, 1.0649731820e+00
-5.0905440000e-03, 1.0698583801e+00
-5.0891520000e-03, 1.0723009792e+00
-5.0877600000e-03, 1.0698583801e+00
-5.0863680000e-03, 1.0723009792e+00
-5.0849760000e-03, 1.0723009792e+00
-5.0835840000e-03, 1.0747435782e+00
-5.0821920000e-03, 1.0771861773e+00
-5.0808000000e-03, 1.0820713753e+00
