% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 100.0 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 100.000 000 Hz, 5.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-26 T 09:51:01 -0400
% Time (s), Channel A (V)
-4.8130944000e-02, 1.3873962555e+00
-4.8123936000e-02, 1.3825110574e+00
-4.8116928000e-02, 1.3751832603e+00
-4.8109920000e-02, 1.3727406613e+00
-4.8102912000e-02, 1.3678554632e+00
-4.8095904000e-02, 1.3605276661e+00
-4.8088896000e-02, 1.3531998689e+00
-4.8081888000e-02, 1.3507572699e+00
-4.8074880000e-02, 1.3458720718e+00
-4.8067872000e-02, 1.3361016756e+00
-4.8060864000e-02, 1.3312164776e+00
-4.8053856000e-02, 1.3263312795e+00
-4.8046848000e-02, 1.3190034823e+00
-4.8039840000e-02, 1.3141182843e+00
-4.8032832000e-02, 1.3067904871e+00
-4.8025824000e-02, 1.3019052891e+00
-4.8018816000e-02, 1.2945774919e+00
-4.8011808000e-02, 1.2872496948e+00
-4.8004800000e-02, 1.2799218977e+00
-4.7997792000e-02, 1.2750366996e+00
-4.7990784000e-02, 1.2652663034e+00
-4.7983776000e-02, 1.2603811054e+00
-4.7976768000e-02, 1.2506107092e+00
-4.7969760000e-02, 1.2457255111e+00
-4.7962752000e-02, 1.2335125159e+00
-4.7955744000e-02, 1.2261847188e+00
-4.7948736000e-02, 1.2237421197e+00
-4.7941728000e-02, 1.2164143226e+00
-4.7934720000e-02, 1.2066439264e+00
-4.7927712000e-02, 1.1968735303e+00
-4.7920704000e-02, 1.1871031341e+00
-4.7913696000e-02, 1.1822179360e+00
-4.7906688000e-02, 1.1748901389e+00
-4.7899680000e-02, 1.1651197427e+00
-4.7892672000e-02, 1.1577919456e+00
-4.7885664000e-02, 1.1480215495e+00
-4.7878656000e-02, 1.1382511533e+00
-4.7871648000e-02, 1.1333659552e+00
-4.7864640000e-02, 1.1211529600e+00
-4.7857632000e-02, 1.1138251629e+00
-4.7850624000e-02, 1.1064973657e+00
-4.7843616000e-02, 1.0967269696e+00
-4.7836608000e-02, 1.0845139744e+00
-4.7829600000e-02, 1.0771861773e+00
-4.7822592000e-02, 1.0649731820e+00
-4.7815584000e-02, 1.0600879840e+00
-4.7808576000e-02, 1.0478749888e+00
-4.7801568000e-02, 1.0381045926e+00
-4.7794560000e-02, 1.0258915974e+00
-4.7787552000e-02, 1.0185638003e+00
-4.7780544000e-02, 1.0087934041e+00
-4.7773536000e-02, 9.9902300793e-01
-4.7766528000e-02, 9.9169521080e-01
-4.7759520000e-02, 9.7948221560e-01
-4.7752512000e-02, 9.6482662135e-01
-4.7745504000e-02, 9.5994142327e-01
-4.7738496000e-02, 9.4772842806e-01
-4.7731488000e-02, 9.3307283381e-01
-4.7724480000e-02, 9.2574503669e-01
-4.7717472000e-02, 9.1108944244e-01
-4.7710464000e-02, 9.0620424435e-01
-4.7703456000e-02, 8.9154865011e-01
-4.7696448000e-02, 8.8177825394e-01
-4.7689440000e-02, 8.6956525873e-01
-4.7682432000e-02, 8.6223746161e-01
-4.7675424000e-02, 8.4758186736e-01
-4.7668416000e-02, 8.3536887215e-01
-4.7661408000e-02, 8.2804107503e-01
-4.7654400000e-02, 8.1338548078e-01
-4.7647392000e-02, 8.0117248558e-01
-4.7640384000e-02, 7.9140208941e-01
-4.7633376000e-02, 7.7918909420e-01
-4.7626368000e-02, 7.6697609900e-01
-4.7619360000e-02, 7.5720570283e-01
-4.7612352000e-02, 7.4499270762e-01
-4.7605344000e-02, 7.3522231146e-01
-4.7598336000e-02, 7.2300931625e-01
-4.7591328000e-02, 7.1079632104e-01
-4.7584320000e-02, 6.9858332584e-01
-4.7577312000e-02, 6.8637033063e-01
-4.7570304000e-02, 6.7659993446e-01
-4.7563296000e-02, 6.6438693926e-01
-4.7556288000e-02, 6.4973134501e-01
-4.7549280000e-02, 6.4240354788e-01
-4.7542272000e-02, 6.2774795364e-01
-4.7535264000e-02, 6.1797755747e-01
-4.7528256000e-02, 6.0332196322e-01
-4.7521248000e-02, 5.9355156706e-01
-4.7514240000e-02, 5.8378117089e-01
-4.7507232000e-02, 5.6912557664e-01
-4.7500224000e-02, 5.5935518048e-01
-4.7493216000e-02, 5.4225698719e-01
-4.7486208000e-02, 5.3248659102e-01
-4.7479200000e-02, 5.2271619486e-01
-4.7472192000e-02, 5.1050319965e-01
-4.7465184000e-02, 5.0073280348e-01
-4.7458176000e-02, 4.8851980828e-01
-4.7451168000e-02, 4.7874941211e-01
-4.7444160000e-02, 4.6897901595e-01
-4.7437152000e-02, 4.5676602074e-01
-4.7430144000e-02, 4.4455302553e-01
-4.7423136000e-02, 4.3478262937e-01
-4.7416128000e-02, 4.2256963416e-01
-4.7409120000e-02, 4.1279923799e-01
-4.7402112000e-02, 4.0058624279e-01
-4.7395104000e-02, 3.9081584662e-01
-4.7388096000e-02, 3.8104545046e-01
-4.7381088000e-02, 3.6883245525e-01
-4.7374080000e-02, 3.6150465813e-01
-4.7367072000e-02, 3.4929166292e-01
-4.7360064000e-02, 3.3707866771e-01
-4.7353056000e-02, 3.2975087059e-01
-4.7346048000e-02, 3.1753787538e-01
-4.7339040000e-02, 3.1265267730e-01
-4.7332032000e-02, 3.0288228113e-01
-4.7325024000e-02, 2.9066928593e-01
-4.7318016000e-02, 2.8334148880e-01
-4.7311008000e-02, 2.7357109264e-01
-4.7304000000e-02, 2.6624329551e-01
-4.7296992000e-02, 2.5647289935e-01
-4.7289984000e-02, 2.4670250318e-01
-4.7282976000e-02, 2.4181730510e-01
-4.7275968000e-02, 2.3204690893e-01
-4.7268960000e-02, 2.2471911181e-01
-4.7261952000e-02, 2.1739131468e-01
-4.7254944000e-02, 2.0762091852e-01
-4.7247936000e-02, 2.0029312139e-01
-4.7240928000e-02, 1.9296532427e-01
-4.7233920000e-02, 1.8808012619e-01
-4.7226912000e-02, 1.8319492810e-01
-4.7219904000e-02, 1.7342453194e-01
-4.7212896000e-02, 1.7098193290e-01
-4.7205888000e-02, 1.6365413577e-01
-4.7198880000e-02, 1.5876893769e-01
-4.7191872000e-02, 1.5388373961e-01
-4.7184864000e-02, 1.4655594248e-01
-4.7177856000e-02, 1.4167074440e-01
-4.7170848000e-02, 1.3922814536e-01
-4.7163840000e-02, 1.3434294728e-01
-4.7156832000e-02, 1.2945774919e-01
-4.7149824000e-02, 1.2457255111e-01
-4.7142816000e-02, 1.2457255111e-01
-4.7135808000e-02, 1.1968735303e-01
-4.7128800000e-02, 1.1724475399e-01
-4.7121792000e-02, 1.1235955590e-01
-4.7114784000e-02, 1.1235955590e-01
-4.7107776000e-02, 1.0991695686e-01
-4.7100768000e-02, 1.0747435782e-01
-4.7093760000e-02, 1.0747435782e-01
-4.7086752000e-02, 1.0747435782e-01
-4.7079744000e-02, 1.0503175878e-01
-4.7072736000e-02, 1.0503175878e-01
-4.7065728000e-02, 1.0503175878e-01
-4.7058720000e-02, 1.0258915974e-01
-4.7051712000e-02, 1.0503175878e-01
-4.7044704000e-02, 1.0503175878e-01
-4.7037696000e-02, 1.0747435782e-01
-4.7030688000e-02, 1.0991695686e-01
-4.7023680000e-02, 1.0747435782e-01
-4.7016672000e-02, 1.1235955590e-01
-4.7009664000e-02, 1.1480215495e-01
-4.7002656000e-02, 1.1724475399e-01
-4.6995648000e-02, 1.1968735303e-01
-4.6988640000e-02, 1.2212995207e-01
-4.6981632000e-02, 1.2701515015e-01
-4.6974624000e-02, 1.2945774919e-01
-4.6967616000e-02, 1.3434294728e-01
-4.6960608000e-02, 1.3678554632e-01
-4.6953600000e-02, 1.4411334344e-01
-4.6946592000e-02, 1.4899854152e-01
-4.6939584000e-02, 1.5388373961e-01
-4.6932576000e-02, 1.6121153673e-01
-4.6925568000e-02, 1.6609673481e-01
-4.6918560000e-02, 1.7342453194e-01
-4.6911552000e-02, 1.7830973002e-01
-4.6904544000e-02, 1.8563752715e-01
-4.6897536000e-02, 1.9540792331e-01
-4.6890528000e-02, 2.0273572044e-01
-4.6883520000e-02, 2.1250611660e-01
-4.6876512000e-02, 2.1739131468e-01
-4.6869504000e-02, 2.2716171085e-01
-4.6862496000e-02, 2.3693210701e-01
-4.6855488000e-02, 2.4670250318e-01
-4.6848480000e-02, 2.5647289935e-01
-4.6841472000e-02, 2.6624329551e-01
-4.6834464000e-02, 2.7845629072e-01
-4.6827456000e-02, 2.8578408784e-01
-4.6820448000e-02, 2.9555448401e-01
-4.6813440000e-02, 3.1021007826e-01
-4.6806432000e-02, 3.1998047442e-01
-4.6799424000e-02, 3.3219346963e-01
-4.6792416000e-02, 3.4196386579e-01
-4.6785408000e-02, 3.5417686100e-01
-4.6778400000e-02, 3.6883245525e-01
-4.6771392000e-02, 3.8104545046e-01
-4.6764384000e-02, 3.9325844566e-01
-4.6757376000e-02, 4.0547144087e-01
-4.6750368000e-02, 4.2012703512e-01
-4.6743360000e-02, 4.2989743128e-01
-4.6736352000e-02, 4.4699562457e-01
-4.6729344000e-02, 4.5920861978e-01
-4.6722336000e-02, 4.7142161499e-01
-4.6715328000e-02, 4.9096240732e-01
-4.6708320000e-02, 5.0317540253e-01
-4.6701312000e-02, 5.1538839773e-01
-4.6694304000e-02, 5.3492919006e-01
-4.6687296000e-02, 5.4958478431e-01
-4.6680288000e-02, 5.6424037856e-01
-4.6673280000e-02, 5.7889597281e-01
-4.6666272000e-02, 5.9110896802e-01
-4.6659264000e-02, 6.1064976035e-01
-4.6652256000e-02, 6.2774795364e-01
-4.6645248000e-02, 6.4240354788e-01
-4.6638240000e-02, 6.5950174117e-01
-4.6631232000e-02, 6.7415733542e-01
-4.6624224000e-02, 6.8881292967e-01
-4.6617216000e-02, 7.0346852392e-01
-4.6610208000e-02, 7.2545191529e-01
-4.6603200000e-02, 7.4010750954e-01
-4.6596192000e-02, 7.5720570283e-01
-4.6589184000e-02, 7.7186129708e-01
-4.6582176000e-02, 7.9140208941e-01
-4.6575168000e-02, 8.0361508462e-01
-4.6568160000e-02, 8.2315587695e-01
-4.6561152000e-02, 8.4025407024e-01
-4.6554144000e-02, 8.5735226353e-01
-4.6547136000e-02, 8.7445045682e-01
-4.6540128000e-02, 8.8910605107e-01
-4.6533120000e-02, 9.0864684340e-01
-4.6526112000e-02, 9.2330243764e-01
-4.6519104000e-02, 9.4040063093e-01
-4.6512096000e-02, 9.5749882422e-01
-4.6505088000e-02, 9.7215441847e-01
-4.6498080000e-02, 9.9169521080e-01
-4.6491072000e-02, 1.0063508051e+00
-4.6484064000e-02, 1.0234489983e+00
-4.6477056000e-02, 1.0405471916e+00
-4.6470048000e-02, 1.0503175878e+00
-4.6463040000e-02, 1.0698583801e+00
-4.6456032000e-02, 1.0869565734e+00
-4.6449024000e-02, 1.1016121677e+00
-4.6442016000e-02, 1.1138251629e+00
-4.6435008000e-02, 1.1333659552e+00
-4.6428000000e-02, 1.1455789504e+00
-4.6420992000e-02, 1.1626771437e+00
-4.6413984000e-02, 1.1797753370e+00
-4.6406976000e-02, 1.1944309312e+00
-4.6399968000e-02, 1.2042013274e+00
-4.6392960000e-02, 1.2188569217e+00
-4.6385952000e-02, 1.2359551149e+00
-4.6378944000e-02, 1.2506107092e+00
-4.6371936000e-02, 1.2603811054e+00
-4.6364928000e-02, 1.2725941006e+00
-4.6357920000e-02, 1.2921348929e+00
-4.6350912000e-02, 1.3043478881e+00
-4.6343904000e-02, 1.3141182843e+00
-4.6336896000e-02, 1.3287738785e+00
-4.6329888000e-02, 1.3409868737e+00
-4.6322880000e-02, 1.3507572699e+00
-4.6315872000e-02, 1.3605276661e+00
-4.6308864000e-02, 1.3751832603e+00
-4.6301856000e-02, 1.3849536565e+00
-4.6294848000e-02, 1.3971666517e+00
-4.6287840000e-02, 1.4044944488e+00
-4.6280832000e-02, 1.4191500430e+00
-4.6273824000e-02, 1.4289204392e+00
-4.6266816000e-02, 1.4362482363e+00
-4.6259808000e-02, 1.4484612315e+00
-4.6252800000e-02, 1.4582316277e+00
-4.6245792000e-02, 1.4606742267e+00
-4.6238784000e-02, 1.4753298210e+00
-4.6231776000e-02, 1.4851002172e+00
-4.6224768000e-02, 1.4875428162e+00
-4.6217760000e-02, 1.4973132124e+00
-4.6210752000e-02, 1.5046410095e+00
-4.6203744000e-02, 1.5070836085e+00
-4.6196736000e-02, 1.5168540047e+00
-4.6189728000e-02, 1.5217392028e+00
-4.6182720000e-02, 1.5241818018e+00
-4.6175712000e-02, 1.5339521980e+00
-4.6168704000e-02, 1.5339521980e+00
-4.6161696000e-02, 1.5388373961e+00
-4.6154688000e-02, 1.5461651932e+00
-4.6147680000e-02, 1.5510503913e+00
-4.6140672000e-02, 1.5486077922e+00
-4.6133664000e-02, 1.5559355894e+00
-4.6126656000e-02, 1.5608207874e+00
-4.6119648000e-02, 1.5608207874e+00
-4.6112640000e-02, 1.5608207874e+00
-4.6105632000e-02, 1.5657059855e+00
-4.6098624000e-02, 1.5632633865e+00
-4.6091616000e-02, 1.5632633865e+00
-4.6084608000e-02, 1.5657059855e+00
-4.6077600000e-02, 1.5632633865e+00
-4.6070592000e-02, 1.5632633865e+00
-4.6063584000e-02, 1.5583781884e+00
-4.6056576000e-02, 1.5583781884e+00
-4.6049568000e-02, 1.5583781884e+00
-4.6042560000e-02, 1.5534929903e+00
-4.6035552000e-02, 1.5534929903e+00
-4.6028544000e-02, 1.5510503913e+00
-4.6021536000e-02, 1.5486077922e+00
-4.6014528000e-02, 1.5412799951e+00
-4.6007520000e-02, 1.5363947970e+00
-4.6000512000e-02, 1.5339521980e+00
-4.5993504000e-02, 1.5290669999e+00
-4.5986496000e-02, 1.5241818018e+00
-4.5979488000e-02, 1.5192966037e+00
-4.5972480000e-02, 1.5095262076e+00
-4.5965472000e-02, 1.5046410095e+00
-4.5958464000e-02, 1.4973132124e+00
-4.5951456000e-02, 1.4899854152e+00
-4.5944448000e-02, 1.4851002172e+00
-4.5937440000e-02, 1.4777724200e+00
-4.5930432000e-02, 1.4680020239e+00
-4.5923424000e-02, 1.4655594248e+00
-4.5916416000e-02, 1.4533464296e+00
-4.5909408000e-02, 1.4460186325e+00
-4.5902400000e-02, 1.4362482363e+00
-4.5895392000e-02, 1.4240352411e+00
-4.5888384000e-02, 1.4142648450e+00
-4.5881376000e-02, 1.4044944488e+00
-4.5874368000e-02, 1.3971666517e+00
-4.5867360000e-02, 1.3849536565e+00
-4.5860352000e-02, 1.3751832603e+00
-4.5853344000e-02, 1.3629702651e+00
-4.5846336000e-02, 1.3531998689e+00
-4.5839328000e-02, 1.3385442747e+00
-4.5832320000e-02, 1.3312164776e+00
-4.5825312000e-02, 1.3141182843e+00
-4.5818304000e-02, 1.3043478881e+00
-4.5811296000e-02, 1.2945774919e+00
-4.5804288000e-02, 1.2799218977e+00
-4.5797280000e-02, 1.2652663034e+00
-4.5790272000e-02, 1.2530533082e+00
-4.5783264000e-02, 1.2408403130e+00
-4.5776256000e-02, 1.2261847188e+00
-4.5769248000e-02, 1.2139717236e+00
-4.5762240000e-02, 1.1993161293e+00
-4.5755232000e-02, 1.1822179360e+00
-4.5748224000e-02, 1.1724475399e+00
-4.5741216000e-02, 1.1577919456e+00
-4.5734208000e-02, 1.1431363514e+00
-4.5727200000e-02, 1.1309233562e+00
-4.5720192000e-02, 1.1138251629e+00
-4.5713184000e-02, 1.0967269696e+00
-4.5706176000e-02, 1.0869565734e+00
-4.5699168000e-02, 1.0674157811e+00
-4.5692160000e-02, 1.0552027859e+00
-4.5685152000e-02, 1.0356619935e+00
-4.5678144000e-02, 1.0210063993e+00
-4.5671136000e-02, 1.0087934041e+00
-4.5664128000e-02, 9.9413780984e-01
-4.5657120000e-02, 9.7948221560e-01
-4.5650112000e-02, 9.6482662135e-01
-4.5643104000e-02, 9.4772842806e-01
-4.5636096000e-02, 9.3307283381e-01
-4.5629088000e-02, 9.1841723956e-01
-4.5622080000e-02, 9.0376164531e-01
-4.5615072000e-02, 8.8910605107e-01
-4.5608064000e-02, 8.7200785778e-01
-4.5601056000e-02, 8.5735226353e-01
-4.5594048000e-02, 8.4269666928e-01
-4.5587040000e-02, 8.2559847599e-01
-4.5580032000e-02, 8.1094288174e-01
-4.5573024000e-02, 7.9384468845e-01
-4.5566016000e-02, 7.8163169324e-01
-4.5559008000e-02, 7.6697609900e-01
-4.5552000000e-02, 7.5232050475e-01
-4.5544992000e-02, 7.3277971242e-01
-4.5537984000e-02, 7.1812411817e-01
-4.5530976000e-02, 7.0591112296e-01
-4.5523968000e-02, 6.9125552871e-01
-4.5516960000e-02, 6.7659993446e-01
-4.5509952000e-02, 6.6194434022e-01
-4.5502944000e-02, 6.4728874597e-01
-4.5495936000e-02, 6.3263315172e-01
-4.5488928000e-02, 6.1797755747e-01
-4.5481920000e-02, 6.0332196322e-01
-4.5474912000e-02, 5.8866636897e-01
-4.5467904000e-02, 5.7645337377e-01
-4.5460896000e-02, 5.6179777952e-01
-4.5453888000e-02, 5.4958478431e-01
-4.5446880000e-02, 5.3737178911e-01
-4.5439872000e-02, 5.1783099677e-01
-4.5432864000e-02, 5.0806060061e-01
-4.5425856000e-02, 4.9340500636e-01
-4.5418848000e-02, 4.8119201115e-01
-4.5411840000e-02, 4.6653641691e-01
-4.5404832000e-02, 4.5920861978e-01
-4.5397824000e-02, 4.4211042649e-01
-4.5390816000e-02, 4.3234003033e-01
-4.5383808000e-02, 4.2012703512e-01
-4.5376800000e-02, 4.0791403991e-01
-4.5369792000e-02, 3.9570104470e-01
-4.5362784000e-02, 3.8593064854e-01
-4.5355776000e-02, 3.7371765333e-01
-4.5348768000e-02, 3.6394725717e-01
-4.5341760000e-02, 3.5417686100e-01
-4.5334752000e-02, 3.4196386579e-01
-4.5327744000e-02, 3.3219346963e-01
-4.5320736000e-02, 3.2242307346e-01
-4.5313728000e-02, 3.1021007826e-01
-4.5306720000e-02, 3.0288228113e-01
-4.5299712000e-02, 2.9555448401e-01
-4.5292704000e-02, 2.8334148880e-01
-4.5285696000e-02, 2.7357109264e-01
-4.5278688000e-02, 2.6380069647e-01
-4.5271680000e-02, 2.5647289935e-01
-4.5264672000e-02, 2.4670250318e-01
-4.5257664000e-02, 2.3937470606e-01
-4.5250656000e-02, 2.2960430989e-01
-4.5243648000e-02, 2.2227651277e-01
-4.5236640000e-02, 2.1494871564e-01
-4.5229632000e-02, 2.0762091852e-01
-4.5222624000e-02, 2.0029312139e-01
-4.5215616000e-02, 1.9296532427e-01
-4.5208608000e-02, 1.8563752715e-01
-4.5201600000e-02, 1.8075232906e-01
-4.5194592000e-02, 1.7586713098e-01
-4.5187584000e-02, 1.6853933386e-01
-4.5180576000e-02, 1.6121153673e-01
-4.5173568000e-02, 1.5632633865e-01
-4.5166560000e-02, 1.5388373961e-01
-4.5159552000e-02, 1.4899854152e-01
-4.5152544000e-02, 1.4167074440e-01
-4.5145536000e-02, 1.3678554632e-01
-4.5138528000e-02, 1.3434294728e-01
-4.5131520000e-02, 1.2945774919e-01
-4.5124512000e-02, 1.2701515015e-01
-4.5117504000e-02, 1.1968735303e-01
-4.5110496000e-02, 1.1724475399e-01
-4.5103488000e-02, 1.1480215495e-01
-4.5096480000e-02, 1.1235955590e-01
-4.5089472000e-02, 1.0747435782e-01
-4.5082464000e-02, 1.0747435782e-01
-4.5075456000e-02, 1.0503175878e-01
-4.5068448000e-02, 1.0258915974e-01
-4.5061440000e-02, 1.0014656070e-01
-4.5054432000e-02, 9.5261362614e-02
-4.5047424000e-02, 1.0014656070e-01
-4.5040416000e-02, 9.5261362614e-02
-4.5033408000e-02, 9.5261362614e-02
-4.5026400000e-02, 9.5261362614e-02
-4.5019392000e-02, 9.2818763573e-02
-4.5012384000e-02, 9.5261362614e-02
-4.5005376000e-02, 9.5261362614e-02
-4.4998368000e-02, 9.2818763573e-02
-4.4991360000e-02, 9.5261362614e-02
-4.4984352000e-02, 9.5261362614e-02
-4.4977344000e-02, 9.5261362614e-02
-4.4970336000e-02, 9.5261362614e-02
-4.4963328000e-02, 9.7703961655e-02
-4.4956320000e-02, 1.0014656070e-01
-4.4949312000e-02, 1.0258915974e-01
-4.4942304000e-02, 1.0258915974e-01
-4.4935296000e-02, 1.0747435782e-01
-4.4928288000e-02, 1.0747435782e-01
-4.4921280000e-02, 1.0991695686e-01
-4.4914272000e-02, 1.0991695686e-01
-4.4907264000e-02, 1.1235955590e-01
-4.4900256000e-02, 1.1724475399e-01
-4.4893248000e-02, 1.1968735303e-01
-4.4886240000e-02, 1.2212995207e-01
-4.4879232000e-02, 1.2457255111e-01
-4.4872224000e-02, 1.2945774919e-01
-4.4865216000e-02, 1.3434294728e-01
-4.4858208000e-02, 1.3678554632e-01
-4.4851200000e-02, 1.3922814536e-01
-4.4844192000e-02, 1.4655594248e-01
-4.4837184000e-02, 1.4899854152e-01
-4.4830176000e-02, 1.5388373961e-01
-4.4823168000e-02, 1.5876893769e-01
-4.4816160000e-02, 1.6121153673e-01
-4.4809152000e-02, 1.6853933386e-01
-4.4802144000e-02, 1.7342453194e-01
-4.4795136000e-02, 1.7586713098e-01
-4.4788128000e-02, 1.8319492810e-01
-4.4781120000e-02, 1.8808012619e-01
-4.4774112000e-02, 1.9296532427e-01
-4.4767104000e-02, 1.9540792331e-01
-4.4760096000e-02, 2.0273572044e-01
-4.4753088000e-02, 2.0762091852e-01
-4.4746080000e-02, 2.1739131468e-01
-4.4739072000e-02, 2.2227651277e-01
-4.4732064000e-02, 2.2960430989e-01
-4.4725056000e-02, 2.3448950797e-01
-4.4718048000e-02, 2.3937470606e-01
-4.4711040000e-02, 2.4670250318e-01
-4.4704032000e-02, 2.5158770126e-01
-4.4697024000e-02, 2.5891549839e-01
-4.4690016000e-02, 2.6624329551e-01
-4.4683008000e-02, 2.7357109264e-01
-4.4676000000e-02, 2.8089888976e-01
-4.4668992000e-02, 2.8822668688e-01
-4.4661984000e-02, 2.9311188497e-01
-4.4654976000e-02, 3.0288228113e-01
-4.4647968000e-02, 3.1021007826e-01
-4.4640960000e-02, 3.1509527634e-01
-4.4633952000e-02, 3.2242307346e-01
-4.4626944000e-02, 3.2975087059e-01
-4.4619936000e-02, 3.3952126675e-01
-4.4612928000e-02, 3.4684906388e-01
-4.4605920000e-02, 3.5417686100e-01
-4.4598912000e-02, 3.6150465813e-01
-4.4591904000e-02, 3.7127505429e-01
-4.4584896000e-02, 3.7860285142e-01
-4.4577888000e-02, 3.8348804950e-01
-4.4570880000e-02, 3.9081584662e-01
-4.4563872000e-02, 3.9814364375e-01
-4.4556864000e-02, 4.0791403991e-01
-4.4549856000e-02, 4.1279923799e-01
-4.4542848000e-02, 4.2256963416e-01
-4.4535840000e-02, 4.2989743128e-01
-4.4528832000e-02, 4.3722522841e-01
-4.4521824000e-02, 4.4455302553e-01
-4.4514816000e-02, 4.5676602074e-01
-4.4507808000e-02, 4.5920861978e-01
-4.4500800000e-02, 4.7142161499e-01
-4.4493792000e-02, 4.7874941211e-01
-4.4486784000e-02, 4.8363461019e-01
-4.4479776000e-02, 4.9340500636e-01
-4.4472768000e-02, 5.0317540253e-01
-4.4465760000e-02, 5.0806060061e-01
-4.4458752000e-02, 5.1538839773e-01
-4.4451744000e-02, 5.2515879390e-01
-4.4444736000e-02, 5.3492919006e-01
-4.4437728000e-02, 5.4225698719e-01
-4.4430720000e-02, 5.5202738335e-01
-4.4423712000e-02, 5.5935518048e-01
-4.4416704000e-02, 5.6424037856e-01
-4.4409696000e-02, 5.7401077473e-01
-4.4402688000e-02, 5.8133857185e-01
-4.4395680000e-02, 5.8622376993e-01
-4.4388672000e-02, 5.9843676514e-01
-4.4381664000e-02, 6.0332196322e-01
-4.4374656000e-02, 6.1064976035e-01
-4.4367648000e-02, 6.2042015651e-01
-4.4360640000e-02, 6.2530535460e-01
-4.4353632000e-02, 6.3507575076e-01
-4.4346624000e-02, 6.4240354788e-01
-4.4339616000e-02, 6.4973134501e-01
-4.4332608000e-02, 6.5461654309e-01
-4.4325600000e-02, 6.6438693926e-01
-4.4318592000e-02, 6.7171473638e-01
-4.4311584000e-02, 6.7659993446e-01
-4.4304576000e-02, 6.8637033063e-01
-4.4297568000e-02, 6.9369812775e-01
-4.4290560000e-02, 7.0102592488e-01
-4.4283552000e-02, 7.1079632104e-01
-4.4276544000e-02, 7.1812411817e-01
-4.4269536000e-02, 7.2300931625e-01
-4.4262528000e-02, 7.3033711337e-01
-4.4255520000e-02, 7.3766491050e-01
-4.4248512000e-02, 7.4743530666e-01
-4.4241504000e-02, 7.5476310379e-01
-4.4234496000e-02, 7.5964830187e-01
-4.4227488000e-02, 7.6941869804e-01
-4.4220480000e-02, 7.6941869804e-01
-4.4213472000e-02, 7.7674649516e-01
-4.4206464000e-02, 7.8651689133e-01
-4.4199456000e-02, 7.9140208941e-01
-4.4192448000e-02, 8.0117248558e-01
-4.4185440000e-02, 8.0850028270e-01
-4.4178432000e-02, 8.1094288174e-01
-4.4171424000e-02, 8.2071327791e-01
-4.4164416000e-02, 8.2804107503e-01
-4.4157408000e-02, 8.3536887215e-01
-4.4150400000e-02, 8.4025407024e-01
-4.4143392000e-02, 8.4513926832e-01
-4.4136384000e-02, 8.5002446640e-01
-4.4129376000e-02, 8.5735226353e-01
-4.4122368000e-02, 8.6223746161e-01
-4.4115360000e-02, 8.6468006065e-01
-4.4108352000e-02, 8.7200785778e-01
-4.4101344000e-02, 8.7445045682e-01
-4.4094336000e-02, 8.8666345202e-01
-4.4087328000e-02, 8.9154865011e-01
-4.4080320000e-02, 8.9887644723e-01
-4.4073312000e-02, 9.0376164531e-01
-4.4066304000e-02, 9.0376164531e-01
-4.4059296000e-02, 9.0864684340e-01
-4.4052288000e-02, 9.1353204148e-01
-4.4045280000e-02, 9.2330243764e-01
-4.4038272000e-02, 9.2818763573e-01
-4.4031264000e-02, 9.3307283381e-01
-4.4024256000e-02, 9.3795803189e-01
-4.4017248000e-02, 9.4284322998e-01
-4.4010240000e-02, 9.4528582902e-01
-4.4003232000e-02, 9.5261362614e-01
-4.3996224000e-02, 9.5749882422e-01
-4.3989216000e-02, 9.5994142327e-01
-4.3982208000e-02, 9.6726922039e-01
-4.3975200000e-02, 9.7215441847e-01
-4.3968192000e-02, 9.7459701751e-01
-4.3961184000e-02, 9.7948221560e-01
-4.3954176000e-02, 9.8436741368e-01
-4.3947168000e-02, 9.8681001272e-01
-4.3940160000e-02, 9.9169521080e-01
-4.3933152000e-02, 9.9658040889e-01
-4.3926144000e-02, 9.9658040889e-01
-4.3919136000e-02, 1.0039082060e+00
-4.3912128000e-02, 1.0087934041e+00
-4.3905120000e-02, 1.0087934041e+00
-4.3898112000e-02, 1.0136786022e+00
-4.3891104000e-02, 1.0161212012e+00
-4.3884096000e-02, 1.0234489983e+00
-4.3877088000e-02, 1.0185638003e+00
-4.3870080000e-02, 1.0283341964e+00
-4.3863072000e-02, 1.0307767955e+00
-4.3856064000e-02, 1.0307767955e+00
-4.3849056000e-02, 1.0332193945e+00
-4.3842048000e-02, 1.0356619935e+00
-4.3835040000e-02, 1.0429897907e+00
-4.3828032000e-02, 1.0429897907e+00
-4.3821024000e-02, 1.0454323897e+00
-4.3814016000e-02, 1.0503175878e+00
-4.3807008000e-02, 1.0503175878e+00
-4.3800000000e-02, 1.0527601868e+00
-4.3792992000e-02, 1.0527601868e+00
-4.3785984000e-02, 1.0576453849e+00
